0.987,0.138167,0.786907,0,-0.707107,0,0.707107
0.984024,0.138543,0.786924,-0.5,-0.5,0.5,0.5
0.987,0.138167,0.786907,0.020723,-0.706803,-0.020723,0.706803
0.984024,0.138543,0.786924,-0.514439,-0.485132,0.514439,0.485131
0.987,0.138167,0.786907,0.075154,-0.703102,-0.075154,0.703101
0.984024,0.138543,0.786924,-0.55031,-0.444026,0.55031,0.444026
0.987,0.138167,0.786907,0.148797,-0.691274,-0.148797,0.691274
0.984024,0.138543,0.786924,-0.59402,-0.383589,0.59402,0.383589
0.987,0.138167,0.786907,0.229902,-0.668689,-0.229902,0.668689
0.987,0.138167,0.786907,-0.6354,-0.310269,0.6354,0.310269
0.987,0.138167,0.786907,0.310269,-0.6354,-0.310269,0.6354
0.987,0.138167,0.786907,-0.668689,-0.229902,0.668689,0.229902
0.984024,0.138543,0.786924,0.383589,-0.59402,-0.383589,0.59402
0.987,0.138167,0.786907,-0.691274,-0.148797,0.691274,0.148796
0.978071,0.139294,0.786959,0.444026,-0.55031,-0.444026,0.55031
0.987,0.138166,0.786907,-0.703102,-0.075154,0.703102,0.0751503
0.978071,0.139294,0.786959,0.485132,-0.514439,-0.485132,0.514438
0.987,0.138167,0.786907,-0.706803,-0.020723,0.706803,0.0207248
0.981047,0.138919,0.786941,0.5,-0.5,-0.5,0.5
0.987,0.138167,0.786907,0.707107,0,-0.707107,0
0.983202,0.181579,0.786907,0.061628,-0.704416,0.061628,0.704416
0.980207,0.181401,0.786925,-0.45036,-0.545138,0.53818,0.458653
0.983202,0.181579,0.786907,0.082546,-0.702272,0.040656,0.705937
0.980207,0.181401,0.786925,-0.46637,-0.531506,0.55158,0.442447
0.983202,0.181579,0.786907,0.137095,-0.693689,-0.014555,0.706957
0.977213,0.181223,0.786942,-0.506423,-0.493493,0.584424,0.398056
0.983202,0.181579,0.786907,0.21009,-0.675176,-0.089656,0.7014
0.971223,0.180867,0.786977,-0.556033,-0.436837,0.623442,0.333647
0.980207,0.181401,0.786925,0.289474,-0.64514,-0.173049,0.685604
0.983202,0.181579,0.786907,-0.604368,-0.367069,0.658927,0.256545
0.980207,0.181401,0.786925,0.367069,-0.604368,-0.256545,0.658927
