0.987000,0.138167,0.786907,0.000000,-0.707107,-0.000000,0.707107
0.987000,0.138167,0.786907,-0.500000,-0.500000,0.500000,0.500000
0.987000,0.138167,0.786907,0.020723,-0.706803,-0.020723,0.706803
0.987000,0.138167,0.786907,0.514439,0.485132,-0.514439,-0.485132
0.987000,0.138167,0.786907,0.075154,-0.703102,-0.075154,0.703102
0.987000,0.138167,0.786907,0.550310,0.444026,-0.550310,-0.444026
0.987000,0.138167,0.786907,0.148797,-0.691274,-0.148797,0.691274
0.987000,0.138167,0.786907,0.594020,0.383589,-0.594020,-0.383589
0.987000,0.138167,0.786907,0.229902,-0.668689,-0.229902,0.668689
0.987000,0.138167,0.786907,0.635400,0.310269,-0.635400,-0.310269
0.987000,0.138167,0.786907,0.310269,-0.635400,-0.310269,0.635400
0.987000,0.138167,0.786907,0.668689,0.229902,-0.668689,-0.229902
0.987000,0.138167,0.786907,0.383589,-0.594020,-0.383589,0.594020
0.987000,0.138167,0.786907,0.691274,0.148797,-0.691274,-0.148797
0.987000,0.138167,0.786907,0.444026,-0.550310,-0.444026,0.550310
0.987000,0.138167,0.786907,0.703102,0.075154,-0.703102,-0.075154
0.987000,0.138167,0.786907,0.485132,-0.514439,-0.485132,0.514439
0.987000,0.138167,0.786907,0.706803,0.020723,-0.706803,-0.020723
0.987000,0.138167,0.786907,0.500000,-0.500000,-0.500000,0.500000
0.987000,0.138167,0.786907,0.707107,0.000000,-0.707107,0.000000
0.983202,0.181579,0.786907,0.061628,-0.704416,0.061628,0.704416
0.983202,0.181579,0.786907,0.450360,0.545138,-0.538180,-0.458652
0.983202,0.181579,0.786907,0.082546,-0.702272,0.040656,0.705937
0.983202,0.181579,0.786907,-0.466370,-0.531506,0.551580,0.442447
0.983202,0.181579,0.786907,0.137095,-0.693689,-0.014555,0.706957
0.983202,0.181579,0.786907,-0.506423,-0.493493,0.584424,0.398056
0.983202,0.181579,0.786907,0.210090,-0.675176,-0.089656,0.701400
0.983202,0.181579,0.786907,-0.556033,-0.436837,0.623442,0.333647
0.983202,0.181579,0.786907,0.289474,-0.645140,-0.173049,0.685605
0.983202,0.181579,0.786907,-0.604368,-0.367069,0.658927,0.256545
0.983202,0.181579,0.786907,0.367069,-0.604368,-0.256545,0.658927
0.983202,0.181579,0.786907,-0.645140,-0.289474,0.685605,0.173049
0.983202,0.181579,0.786907,0.436837,-0.556033,-0.333647,0.623442
0.983202,0.181579,0.786907,-0.675176,-0.210090,0.701400,0.089656
0.983202,0.181579,0.786907,0.493493,-0.506423,-0.398056,0.584424
0.983202,0.181579,0.786907,-0.693689,-0.137095,0.706957,0.014555
0.983202,0.181579,0.786907,0.531506,-0.466370,-0.442447,0.551580
0.983202,0.181579,0.786907,-0.702272,-0.082546,0.705937,-0.040656
0.983202,0.181579,0.786907,0.545138,-0.450360,-0.458652,0.538180
0.983202,0.181579,0.786907,0.704416,0.061628,-0.704416,0.061628
0.971923,0.223672,0.786907,0.122788,-0.696364,0.122788,0.696364
0.971923,0.223672,0.786907,0.387384,0.591552,-0.566344,-0.423384
0.971923,0.223672,0.786907,0.405580,0.579228,-0.579228,-0.405580
0.971923,0.223672,0.786907,0.144369,-0.692212,0.101088,0.699844
0.971923,0.223672,0.786907,0.199919,-0.678257,0.044115,0.705729
0.971923,0.223672,0.786907,-0.451129,-0.544502,0.610153,0.357370
0.971923,0.223672,0.786907,0.272945,-0.652304,-0.033383,0.706318
0.971923,0.223672,0.786907,-0.508008,-0.491861,0.645598,0.288449
0.971923,0.223672,0.786907,0.350936,-0.613876,-0.119814,0.696882
0.971923,0.223672,0.786907,-0.564532,-0.425798,0.676118,0.207038
0.971923,0.223672,0.786907,0.425798,-0.564532,-0.207038,0.676118
0.971923,0.223672,0.786907,-0.613876,-0.350936,0.696882,0.119814
0.971923,0.223672,0.786907,0.491861,-0.508008,-0.288449,0.645598
0.971923,0.223672,0.786907,-0.652304,-0.272945,0.706318,0.033383
0.971923,0.223672,0.786907,0.544502,-0.451129,-0.357370,0.610153
0.971923,0.223672,0.786907,-0.678257,-0.199919,0.705729,-0.044115
0.971923,0.223672,0.786907,0.579228,-0.405580,-0.405580,0.579228
0.971923,0.223672,0.786907,-0.692212,-0.144369,0.699844,-0.101088
0.971923,0.223672,0.786907,0.591552,-0.387384,-0.423384,0.566344
0.971923,0.223672,0.786907,0.696364,0.122788,-0.696364,0.122788
0.953506,0.263167,0.786907,0.183013,-0.683013,0.183013,0.683013
0.953506,0.263167,0.786907,0.308792,0.636119,-0.585481,-0.396499
0.953506,0.263167,0.786907,0.205817,-0.676490,0.160003,0.688766
0.953506,0.263167,0.786907,0.329953,0.625405,-0.598450,-0.376640
0.953506,0.263167,0.786907,0.263290,-0.656261,0.100114,0.699984
0.953506,0.263167,0.786907,-0.382568,-0.594678,0.628652,0.323723
0.953506,0.263167,0.786907,0.336854,-0.621715,0.019133,0.706848
0.953506,0.263167,0.786907,-0.448277,-0.546852,0.661646,0.249449
0.953506,0.263167,0.786907,-0.514404,-0.485168,0.688071,0.162966
0.953506,0.263167,0.786907,0.413447,-0.573639,-0.071236,0.703509
0.953506,0.263167,0.786907,0.485168,-0.514404,-0.162966,0.688071
0.953506,0.263167,0.786907,-0.573639,-0.413447,0.703509,0.071236
0.953506,0.263167,0.786907,0.546852,-0.448277,-0.249449,0.661646
0.953506,0.263167,0.786907,-0.621715,-0.336854,0.706848,-0.019133
0.953506,0.263167,0.786907,0.594678,-0.382568,-0.323723,0.628652
0.953506,0.263167,0.786907,-0.656261,-0.263290,0.699984,-0.100114
0.953506,0.263167,0.786907,0.625405,-0.329953,-0.376640,0.598450
0.953506,0.263167,0.786907,-0.676490,-0.205817,0.688766,-0.160003
0.953506,0.263167,0.786907,0.683013,0.183013,-0.683013,0.183013
0.953506,0.263167,0.786907,0.636119,-0.308792,-0.396499,0.585481
0.928511,0.298864,0.786907,0.241845,-0.664463,0.241845,0.664463
0.928511,0.298864,0.786907,0.212086,0.674551,-0.596061,-0.380410
0.928511,0.298864,0.786907,0.266624,-0.654913,0.216724,0.673075
0.928511,0.298864,0.786907,0.237265,0.666112,-0.609924,-0.357760
0.928511,0.298864,0.786907,0.327012,-0.626947,0.152488,0.690469
0.928511,0.298864,0.786907,0.298836,0.640856,-0.640856,-0.298836
0.928511,0.298864,0.786907,0.401325,-0.582184,0.066788,0.703946
0.928511,0.298864,0.786907,-0.375064,-0.599439,0.672628,0.218110
0.928511,0.298864,0.786907,0.475996,-0.522903,-0.028518,0.706531
0.928511,0.298864,0.786907,-0.452295,-0.543534,0.695855,0.125641
0.928511,0.298864,0.786907,0.543534,-0.452295,-0.125641,0.695855
0.928511,0.298864,0.786907,-0.522903,-0.475996,0.706531,0.028518
0.928511,0.298864,0.786907,0.599439,-0.375064,-0.218110,0.672628
0.928511,0.298864,0.786907,-0.582184,-0.401325,0.703946,-0.066788
0.928511,0.298864,0.786907,0.640856,-0.298836,-0.298836,0.640856
0.928511,0.298864,0.786907,-0.626947,-0.327012,0.690469,-0.152488
0.928511,0.298864,0.786907,0.666112,-0.237265,-0.357760,0.609924
0.928511,0.298864,0.786907,-0.654913,-0.266624,0.673075,-0.216724
0.928511,0.298864,0.786907,0.674551,-0.212086,-0.380410,0.596061
0.928511,0.298864,0.786907,0.664463,0.241845,-0.664463,0.241845
0.897697,0.329678,0.786907,0.298836,-0.640856,0.298836,0.640856
0.897697,0.329678,0.786907,0.095139,0.700677,-0.597904,-0.377506
0.897697,0.329678,0.786907,0.326712,-0.627104,0.270383,0.653371
0.897697,0.329678,0.786907,0.125841,0.695819,-0.613917,-0.350864
0.897697,0.329678,0.786907,0.391034,-0.589146,0.199960,0.678245
0.897697,0.329678,0.786907,0.198530,0.678665,-0.647500,-0.284154
0.897697,0.329678,0.786907,0.465740,-0.532058,0.108208,0.698778
0.897697,0.329678,0.786907,-0.286816,-0.646326,0.679476,0.195737
0.897697,0.329678,0.786907,0.537159,-0.459848,0.006984,0.707072
0.897697,0.329678,0.786907,-0.376450,-0.598569,0.700508,0.096375
0.897697,0.329678,0.786907,0.598569,-0.376450,-0.096375,0.700508
0.897697,0.329678,0.786907,-0.459848,-0.537159,0.707072,-0.006984
0.897697,0.329678,0.786907,0.646326,-0.286816,-0.195737,0.679476
